,auc,num,numt
0,0.6611453518233178,22.0,4.19047619047619
1,0.6633209310374665,22.0,4.19047619047619
2,0.6275984077841663,21.0,4.0
3,0.6266154913695897,21.0,4.0
4,0.6271164589600344,24.0,4.571428571428571
5,0.6764731331660465,23.0,4.3809523809523805
6,0.6616809116809117,21.0,4.0
7,0.5332767554046811,22.0,4.19047619047619
8,0.617209757834758,21.0,4.0
9,0.5775239299259529,22.0,4.19047619047619
10,0.6317550069060773,28.0,5.333333333333333
11,0.6176807760141094,27.0,5.142857142857142
12,0.6550384134357692,25.0,4.761904761904762
13,0.6235614778921865,17.0,3.238095238095238
14,0.6019015452947164,24.0,4.571428571428571
15,0.6395008304921759,25.0,4.761904761904762
16,0.5861313228719207,23.0,4.3809523809523805
17,0.656195652173913,26.0,4.9523809523809526
18,0.6429876656007311,27.0,5.142857142857142
19,0.6677459473368214,25.0,4.761904761904762
20,0.5686081829551545,21.0,4.0
21,0.6310847153742717,24.0,4.571428571428571
22,0.6208695652173913,22.0,4.19047619047619
23,0.6868545227920227,25.0,4.761904761904762
24,0.6410478988603988,21.0,4.0
25,0.6258903133903134,23.0,4.3809523809523805
26,0.5941985388912763,25.0,4.761904761904762
27,0.6691919191919192,26.0,4.9523809523809526
28,0.6520947176684881,22.0,4.19047619047619
29,0.6401613626176602,23.0,4.3809523809523805
30,0.6012544802867384,25.0,4.761904761904762
31,0.5784244768770881,22.0,4.19047619047619
32,0.5936351411922904,21.0,4.0
33,0.6645261681423688,25.0,4.761904761904762
34,0.6198642293016239,24.0,4.571428571428571
35,0.6164529914529914,23.0,4.3809523809523805
36,0.6144911019549398,21.0,4.0
37,0.6284314610800071,25.0,4.761904761904762
38,0.6630605822187254,23.0,4.3809523809523805
39,0.6385419377222655,25.0,4.761904761904762
40,0.5923254985754984,23.0,4.3809523809523805
41,0.6064412973960712,21.0,4.0
42,0.607017620759183,29.0,5.523809523809524
43,0.6469996575928779,24.0,4.571428571428571
44,0.5920831490490933,26.0,4.9523809523809526
45,0.6290572232645404,25.0,4.761904761904762
46,0.6515519568151147,22.0,4.19047619047619
47,0.6396683101748095,26.0,4.9523809523809526
48,0.651924257035154,23.0,4.3809523809523805
49,0.6131172839506173,25.0,4.761904761904762
50,0.660405891119488,18.0,3.4285714285714284
51,0.6034918803798031,23.0,4.3809523809523805
52,0.6103243490178163,25.0,4.761904761904762
53,0.5974404350828729,26.0,4.9523809523809526
54,0.6079560735096369,26.0,4.9523809523809526
55,0.5853595223673964,26.0,4.9523809523809526
56,0.6550217391304347,24.0,4.571428571428571
57,0.6049956933677864,21.0,4.0
58,0.5828029642545772,21.0,4.0
59,0.6099982466906286,24.0,4.571428571428571
60,0.5986100183582481,21.0,4.0
61,0.6108919766920664,24.0,4.571428571428571
62,0.5848076072534277,19.0,3.6190476190476186
63,0.677758714105111,26.0,4.9523809523809526
64,0.6228207129846475,21.0,4.0
65,0.6627881007682688,25.0,4.761904761904762
66,0.6181702946061719,24.0,4.571428571428571
67,0.6297030660605474,23.0,4.3809523809523805
68,0.6189570766675409,25.0,4.761904761904762
69,0.5608084124589582,22.0,4.19047619047619
70,0.6163781799108314,24.0,4.571428571428571
71,0.6167312661498707,25.0,4.761904761904762
72,0.6419267418480636,22.0,4.19047619047619
73,0.5933535822762195,20.0,3.8095238095238093
74,0.5649602900552486,26.0,4.9523809523809526
75,0.6456339172837278,25.0,4.761904761904762
76,0.5453614672364673,23.0,4.3809523809523805
77,0.554362910920288,24.0,4.571428571428571
78,0.575419867786314,27.0,5.142857142857142
79,0.6454347826086957,24.0,4.571428571428571
80,0.6152143420706585,26.0,4.9523809523809526
81,0.6377608695652174,24.0,4.571428571428571
82,0.6063527180783818,22.0,4.19047619047619
83,0.6567239858906525,24.0,4.571428571428571
84,0.6359460172322842,24.0,4.571428571428571
85,0.5862619110062068,21.0,4.0
86,0.5984044884719908,23.0,4.3809523809523805
87,0.6747549657385723,26.0,4.9523809523809526
88,0.5616854697529664,23.0,4.3809523809523805
89,0.6103471904979444,22.0,4.19047619047619
90,0.696,26.0,4.9523809523809526
91,0.5834470834470834,22.0,4.19047619047619
92,0.6324069923800987,24.0,4.571428571428571
93,0.6432385874246338,20.0,3.8095238095238093
94,0.6132033475783476,24.0,4.571428571428571
95,0.6244708994708995,24.0,4.571428571428571
96,0.6884807574296484,24.0,4.571428571428571
97,0.5904737670028686,21.0,4.0
98,0.6090608465608466,26.0,4.9523809523809526
99,0.6018174401740392,23.0,4.3809523809523805
100,0.6305790363482672,19.0,3.6190476190476186
101,0.6356555896694961,23.0,4.3809523809523805
102,0.6834625322997416,25.0,4.761904761904762
103,0.6615527556200145,24.0,4.571428571428571
104,0.6271479982006298,25.0,4.761904761904762
105,0.6049088553715185,24.0,4.571428571428571
106,0.6163517768780926,23.0,4.3809523809523805
107,0.611967727476468,23.0,4.3809523809523805
108,0.615696225071225,26.0,4.9523809523809526
109,0.6262875717662952,23.0,4.3809523809523805
110,0.6254485645933014,16.0,3.0476190476190474
111,0.6603615520282187,25.0,4.761904761904762
112,0.6122315592903828,25.0,4.761904761904762
113,0.5893112381633018,21.0,4.0
114,0.6464878671775224,27.0,5.142857142857142
115,0.6116071428571429,22.0,4.19047619047619
116,0.582309472934473,24.0,4.571428571428571
117,0.545833703079244,23.0,4.3809523809523805
118,0.6416236003445305,25.0,4.761904761904762
119,0.6209656084656086,25.0,4.761904761904762
120,0.6174922600619195,22.0,4.19047619047619
121,0.6507395786642761,22.0,4.19047619047619
122,0.6514696514696515,25.0,4.761904761904762
123,0.6283285627547923,23.0,4.3809523809523805
124,0.6056491163135006,21.0,4.0
125,0.6215533715533715,27.0,5.142857142857142
126,0.6464367291000457,26.0,4.9523809523809526
127,0.6335449009349001,20.0,3.8095238095238093
128,0.6547271164589601,24.0,4.571428571428571
129,0.6562890834375559,23.0,4.3809523809523805
130,0.5968831734960767,23.0,4.3809523809523805
131,0.6465280849181778,23.0,4.3809523809523805
132,0.6526675485008818,21.0,4.0
133,0.6442307692307693,23.0,4.3809523809523805
134,0.6125053717232488,23.0,4.3809523809523805
135,0.6152173913043478,27.0,5.142857142857142
136,0.6224347826086956,24.0,4.571428571428571
137,0.6539473684210526,21.0,4.0
138,0.6495888533576976,21.0,4.0
139,0.6433538016976703,21.0,4.0
140,0.6037688442211055,25.0,4.761904761904762
141,0.622872872872873,18.0,3.4285714285714284
142,0.6161567458578066,28.0,5.333333333333333
143,0.6108381108381108,24.0,4.571428571428571
144,0.6205872148495098,25.0,4.761904761904762
145,0.5897169394073418,25.0,4.761904761904762
146,0.6081825334382377,21.0,4.0
147,0.6273546273546273,25.0,4.761904761904762
148,0.6135429694479186,25.0,4.761904761904762
149,0.6719901719901722,24.0,4.571428571428571
150,0.6347001763668432,19.0,3.6190476190476186
151,0.5989227308124946,25.0,4.761904761904762
152,0.6835158475783477,24.0,4.571428571428571
153,0.6538699690402476,24.0,4.571428571428571
154,0.6601459468964305,24.0,4.571428571428571
155,0.5966420966420967,26.0,4.9523809523809526
156,0.6415609193362322,25.0,4.761904761904762
157,0.6291906236178683,25.0,4.761904761904762
158,0.6496452920582274,20.0,3.8095238095238093
159,0.5604866494401377,25.0,4.761904761904762
160,0.6089785296031229,21.0,4.0
161,0.6257629367536488,24.0,4.571428571428571
162,0.6224366184996106,21.0,4.0
163,0.6025773195876288,27.0,5.142857142857142
164,0.61937441643324,23.0,4.3809523809523805
165,0.5644586894586895,24.0,4.571428571428571
166,0.6333548664944013,24.0,4.571428571428571
167,0.6667682926829268,23.0,4.3809523809523805
168,0.6100308641975309,26.0,4.9523809523809526
169,0.625369789332138,20.0,3.8095238095238093
170,0.6528536733454765,24.0,4.571428571428571
171,0.6796671165092217,23.0,4.3809523809523805
172,0.6373773987206822,22.0,4.19047619047619
173,0.5826459390862944,22.0,4.19047619047619
174,0.637978887978888,25.0,4.761904761904762
175,0.6644586569209685,25.0,4.761904761904762
176,0.6288277511961722,26.0,4.9523809523809526
177,0.6079104208054903,24.0,4.571428571428571
178,0.627433247200689,25.0,4.761904761904762
179,0.5806517403915882,21.0,4.0
180,0.6059387848332572,22.0,4.19047619047619
181,0.5966730954676953,24.0,4.571428571428571
182,0.6184862385321102,25.0,4.761904761904762
183,0.6296107916850952,20.0,3.8095238095238093
184,0.6371691443074692,25.0,4.761904761904762
185,0.6247049567269866,25.0,4.761904761904762
186,0.606227445174424,26.0,4.9523809523809526
187,0.5536843055806394,20.0,3.8095238095238093
188,0.6419094576423129,20.0,3.8095238095238093
189,0.6117330016583749,24.0,4.571428571428571
190,0.6312776476710903,23.0,4.3809523809523805
191,0.5626987537602063,24.0,4.571428571428571
192,0.6908519430279585,24.0,4.571428571428571
193,0.6332010582010582,23.0,4.3809523809523805
194,0.6539178276688259,26.0,4.9523809523809526
195,0.6648885419377223,24.0,4.571428571428571
196,0.591898690259346,22.0,4.19047619047619
197,0.6428890477041274,25.0,4.761904761904762
198,0.6030011275912915,23.0,4.3809523809523805
199,0.6349376880103137,21.0,4.0
200,0.6562689279224713,24.0,4.571428571428571
201,0.6533519553072625,26.0,4.9523809523809526
202,0.6545833703079245,20.0,3.8095238095238093
203,0.5789932106485617,20.0,3.8095238095238093
204,0.6303376809004825,20.0,3.8095238095238093
205,0.6345677837014471,22.0,4.19047619047619
206,0.555599265670076,25.0,4.761904761904762
207,0.6190655781347059,21.0,4.0
208,0.5662428597751981,23.0,4.3809523809523805
209,0.6425814180495164,22.0,4.19047619047619
210,0.5741542092840284,25.0,4.761904761904762
211,0.5835132703553756,21.0,4.0
212,0.6390096725530215,19.0,3.6190476190476186
213,0.6355044813204366,22.0,4.19047619047619
214,0.638891459239382,24.0,4.571428571428571
215,0.6344981238273921,24.0,4.571428571428571
216,0.608093621582991,29.0,5.523809523809524
217,0.6523148148148148,23.0,4.3809523809523805
218,0.6636263128800441,26.0,4.9523809523809526
219,0.5806844861838542,24.0,4.571428571428571
220,0.6373307543520309,19.0,3.6190476190476186
221,0.5898838004101162,23.0,4.3809523809523805
222,0.5690690690690691,22.0,4.19047619047619
223,0.6277902285970418,21.0,4.0
224,0.6383101851851852,23.0,4.3809523809523805
225,0.6363339145597211,22.0,4.19047619047619
226,0.638655462184874,20.0,3.8095238095238093
227,0.5733428622476326,25.0,4.761904761904762
228,0.5810231172114864,22.0,4.19047619047619
229,0.6327731092436975,23.0,4.3809523809523805
230,0.6183103478185445,24.0,4.571428571428571
231,0.6185919790758501,22.0,4.19047619047619
232,0.6011022514071295,17.0,3.238095238095238
233,0.6126469017094017,25.0,4.761904761904762
234,0.6276536312849162,25.0,4.761904761904762
235,0.5868278133903134,24.0,4.571428571428571
236,0.6906351652114365,25.0,4.761904761904762
237,0.6060292850990525,18.0,3.4285714285714284
238,0.6385474860335195,29.0,5.523809523809524
239,0.6324166206007001,27.0,5.142857142857142
240,0.6695266272189349,21.0,4.0
241,0.6233524988942944,26.0,4.9523809523809526
242,0.671685931009572,26.0,4.9523809523809526
243,0.6433763087306396,25.0,4.761904761904762
244,0.6303003137606454,25.0,4.761904761904762
245,0.6409861325115562,22.0,4.19047619047619
246,0.6530969917472713,25.0,4.761904761904762
247,0.6057323452484743,25.0,4.761904761904762
248,0.6274911274911275,20.0,3.8095238095238093
249,0.6464014809463609,23.0,4.3809523809523805
250,0.6407028586414897,24.0,4.571428571428571
251,0.6229357798165137,23.0,4.3809523809523805
252,0.6449864498644986,26.0,4.9523809523809526
253,0.5782825946146016,20.0,3.8095238095238093
254,0.6685714285714286,23.0,4.3809523809523805
255,0.6621021963245182,25.0,4.761904761904762
256,0.5034171075837742,18.0,3.4285714285714284
257,0.6483324120140039,22.0,4.19047619047619
258,0.6344842284739983,23.0,4.3809523809523805
259,0.6259707629054363,25.0,4.761904761904762
260,0.6295648140339041,21.0,4.0
261,0.6733243364822311,24.0,4.571428571428571
262,0.6006885413124787,24.0,4.571428571428571
263,0.5886684303350971,20.0,3.8095238095238093
264,0.6038901899557637,26.0,4.9523809523809526
265,0.6598478888014686,24.0,4.571428571428571
266,0.6899084568439406,25.0,4.761904761904762
267,0.626035126035126,21.0,4.0
268,0.6332509324312603,24.0,4.571428571428571
269,0.6172536172536173,25.0,4.761904761904762
270,0.6062811609686609,27.0,5.142857142857142
271,0.6033553304210428,21.0,4.0
272,0.6272622008748607,25.0,4.761904761904762
273,0.6460348162475822,23.0,4.3809523809523805
274,0.6492660550458716,22.0,4.19047619047619
275,0.6363416564093546,24.0,4.571428571428571
276,0.6546130529506489,23.0,4.3809523809523805
277,0.6342829259224835,22.0,4.19047619047619
278,0.531008281008281,19.0,3.6190476190476186
279,0.5989159891598915,23.0,4.3809523809523805
280,0.6288268701748159,27.0,5.142857142857142
281,0.6641414141414141,21.0,4.0
282,0.6778637770897833,22.0,4.19047619047619
283,0.650291620207565,27.0,5.142857142857142
284,0.6182388007363899,22.0,4.19047619047619
285,0.6184873949579832,24.0,4.571428571428571
286,0.587058570198105,20.0,3.8095238095238093
287,0.6172188317349608,24.0,4.571428571428571
288,0.6538511579495185,24.0,4.571428571428571
289,0.6007391304347827,23.0,4.3809523809523805
290,0.682235142118863,26.0,4.9523809523809526
291,0.6838931955211025,25.0,4.761904761904762
292,0.6195872489404828,25.0,4.761904761904762
293,0.5942608695652174,23.0,4.3809523809523805
294,0.6236619475138121,23.0,4.3809523809523805
295,0.66971599002849,23.0,4.3809523809523805
296,0.6186864219371959,23.0,4.3809523809523805
297,0.6342391304347825,25.0,4.761904761904762
298,0.6328901482127289,24.0,4.571428571428571
299,0.6141732283464567,21.0,4.0
300,0.6363695652173913,21.0,4.0
301,0.6027187691231751,21.0,4.0
302,0.5208333333333333,24.0,4.571428571428571
303,0.6763687993610791,23.0,4.3809523809523805
304,0.6692696778773626,29.0,5.523809523809524
305,0.6623171392450786,24.0,4.571428571428571
306,0.6877747494285212,24.0,4.571428571428571
307,0.6363247863247863,23.0,4.3809523809523805
308,0.62426580170071,22.0,4.19047619047619
309,0.6261763362265875,27.0,5.142857142857142
310,0.6195897302454679,26.0,4.9523809523809526
311,0.6304543409806568,23.0,4.3809523809523805
312,0.5762152616414165,20.0,3.8095238095238093
313,0.5755060728744941,20.0,3.8095238095238093
314,0.5990754169688179,22.0,4.19047619047619
315,0.6416207710464201,25.0,4.761904761904762
316,0.6153615232867313,23.0,4.3809523809523805
317,0.6041610436347279,24.0,4.571428571428571
318,0.6209129891013043,23.0,4.3809523809523805
319,0.6162503252667186,24.0,4.571428571428571
320,0.6398430688753269,23.0,4.3809523809523805
321,0.6267022291612455,26.0,4.9523809523809526
322,0.6528734590282814,20.0,3.8095238095238093
323,0.5861751556062067,25.0,4.761904761904762
324,0.6455292772991033,28.0,5.333333333333333
325,0.6486463257412978,24.0,4.571428571428571
326,0.6383051621745088,24.0,4.571428571428571
327,0.6168692874256811,25.0,4.761904761904762
328,0.6114894943019944,20.0,3.8095238095238093
329,0.6768780926675664,27.0,5.142857142857142
330,0.603743654822335,27.0,5.142857142857142
331,0.5956762551366803,20.0,3.8095238095238093
332,0.6320335853701425,27.0,5.142857142857142
333,0.634104938271605,23.0,4.3809523809523805
334,0.5563259715802088,26.0,4.9523809523809526
335,0.6076916436464088,23.0,4.3809523809523805
336,0.5754304750367742,23.0,4.3809523809523805
337,0.6546032707450031,21.0,4.0
338,0.6040500270904822,22.0,4.19047619047619
339,0.6061948853615521,23.0,4.3809523809523805
340,0.659510798855061,27.0,5.142857142857142
341,0.6186158063042485,21.0,4.0
342,0.5838676178435975,25.0,4.761904761904762
343,0.66260162601626,20.0,3.8095238095238093
344,0.6708587619877941,27.0,5.142857142857142
345,0.6279157763532763,27.0,5.142857142857142
346,0.5685646755479158,21.0,4.0
347,0.6351086956521739,21.0,4.0
348,0.5942217484008528,24.0,4.571428571428571
349,0.6231971153846154,26.0,4.9523809523809526
350,0.6380114706385893,22.0,4.19047619047619
351,0.6328372930783086,27.0,5.142857142857142
352,0.6053413759944051,23.0,4.3809523809523805
353,0.6438099389712292,26.0,4.9523809523809526
354,0.6084215167548501,23.0,4.3809523809523805
355,0.582631107126849,26.0,4.9523809523809526
356,0.6375032874550713,21.0,4.0
357,0.6460194604157452,25.0,4.761904761904762
358,0.5088268301104972,21.0,4.0
359,0.659917175239756,23.0,4.3809523809523805
360,0.581928321356182,24.0,4.571428571428571
361,0.595241171403962,23.0,4.3809523809523805
362,0.627946127946128,20.0,3.8095238095238093
363,0.5928475033738191,26.0,4.9523809523809526
364,0.6929779719304767,21.0,4.0
365,0.663328729281768,23.0,4.3809523809523805
366,0.6218263718263718,21.0,4.0
367,0.6308491817779744,21.0,4.0
368,0.6043127163013576,24.0,4.571428571428571
369,0.6039645073870094,24.0,4.571428571428571
370,0.6026488597036117,24.0,4.571428571428571
371,0.5551739130434783,26.0,4.9523809523809526
372,0.6093636693255983,20.0,3.8095238095238093
373,0.5818409438125955,25.0,4.761904761904762
374,0.5940291906236179,23.0,4.3809523809523805
375,0.6144394888069302,24.0,4.571428571428571
376,0.6333256880733945,24.0,4.571428571428571
377,0.6147713060568162,23.0,4.3809523809523805
378,0.6642183048433049,23.0,4.3809523809523805
379,0.63242692341053,24.0,4.571428571428571
380,0.6171151682962707,23.0,4.3809523809523805
381,0.5937054843304843,22.0,4.19047619047619
382,0.6404586404586404,24.0,4.571428571428571
383,0.6324542284219704,22.0,4.19047619047619
384,0.61664064532917,26.0,4.9523809523809526
385,0.6447143499775079,25.0,4.761904761904762
386,0.6756890611541774,19.0,3.6190476190476186
387,0.6611926605504587,25.0,4.761904761904762
388,0.5977113437743359,21.0,4.0
389,0.6348871860366114,21.0,4.0
390,0.6316954501621811,25.0,4.761904761904762
391,0.6671839856050383,21.0,4.0
392,0.633108108108108,27.0,5.142857142857142
393,0.6412857020327644,25.0,4.761904761904762
394,0.6090636090636091,24.0,4.571428571428571
395,0.628225806451613,21.0,4.0
396,0.5005970809376383,18.0,3.4285714285714284
397,0.6217270788912579,20.0,3.8095238095238093
398,0.548867048867049,19.0,3.6190476190476186
399,0.6128669724770642,23.0,4.3809523809523805
400,0.604616763783057,21.0,4.0
401,0.6595146871008941,26.0,4.9523809523809526
402,0.6431347150259068,20.0,3.8095238095238093
403,0.6433011049723757,21.0,4.0
404,0.652288656225664,25.0,4.761904761904762
405,0.6372019793072425,22.0,4.19047619047619
406,0.5807962529274004,25.0,4.761904761904762
407,0.6567073170731706,22.0,4.19047619047619
408,0.582349855756622,21.0,4.0
409,0.6333028780264961,24.0,4.571428571428571
410,0.6605644546147978,24.0,4.571428571428571
411,0.5894097222222223,27.0,5.142857142857142
412,0.6147707231040564,21.0,4.0
413,0.6774000368527732,21.0,4.0
414,0.614405662036223,28.0,5.333333333333333
415,0.5687851782363977,26.0,4.9523809523809526
416,0.6959073325127485,25.0,4.761904761904762
417,0.5576285240464345,26.0,4.9523809523809526
418,0.6253975075204125,20.0,3.8095238095238093
419,0.6550494198538891,22.0,4.19047619047619
420,0.6638727028238458,20.0,3.8095238095238093
421,0.6438938938938938,22.0,4.19047619047619
422,0.5904909332153914,26.0,4.9523809523809526
423,0.5815387968613775,23.0,4.3809523809523805
424,0.5492610837438424,25.0,4.761904761904762
425,0.6354404782838052,25.0,4.761904761904762
426,0.6294338788146838,25.0,4.761904761904762
427,0.6582606800348736,24.0,4.571428571428571
428,0.6568391950688905,24.0,4.571428571428571
429,0.6268286075492144,24.0,4.571428571428571
430,0.6919532627865961,17.0,3.238095238095238
431,0.6542133572389063,24.0,4.571428571428571
432,0.6013809074534695,22.0,4.19047619047619
433,0.6377114986187845,18.0,3.4285714285714284
434,0.6677391304347826,22.0,4.19047619047619
435,0.5866249881595149,26.0,4.9523809523809526
436,0.5844437626019111,22.0,4.19047619047619
437,0.6154480006939024,24.0,4.571428571428571
438,0.651400471356055,27.0,5.142857142857142
439,0.6271981508339377,21.0,4.0
440,0.6419532627865961,23.0,4.3809523809523805
441,0.6522659022659023,25.0,4.761904761904762
442,0.6241225817497004,20.0,3.8095238095238093
443,0.6069367951744034,21.0,4.0
444,0.5801262382747435,22.0,4.19047619047619
445,0.6339664435856348,25.0,4.761904761904762
446,0.691983213636757,25.0,4.761904761904762
447,0.6119829424307036,22.0,4.19047619047619
448,0.6468935587026039,21.0,4.0
449,0.6262685402029664,24.0,4.571428571428571
450,0.6479354782151312,23.0,4.3809523809523805
451,0.5907451923076923,23.0,4.3809523809523805
452,0.581331241595697,21.0,4.0
453,0.6043926490363065,24.0,4.571428571428571
454,0.665832182320442,27.0,5.142857142857142
455,0.6300044984255512,22.0,4.19047619047619
456,0.6503968253968255,20.0,3.8095238095238093
457,0.6164717777387023,24.0,4.571428571428571
458,0.5274741955069824,23.0,4.3809523809523805
459,0.6382275132275133,23.0,4.3809523809523805
460,0.6379561379561378,25.0,4.761904761904762
461,0.5962428774928775,23.0,4.3809523809523805
462,0.5974591172850361,29.0,5.523809523809524
463,0.6139673039128104,24.0,4.571428571428571
464,0.6455401165396684,24.0,4.571428571428571
465,0.5918913043478261,21.0,4.0
466,0.6242629445365764,22.0,4.19047619047619
467,0.6502336246430735,22.0,4.19047619047619
468,0.6382294544198894,24.0,4.571428571428571
469,0.6267656320287899,22.0,4.19047619047619
470,0.6389140681653371,25.0,4.761904761904762
471,0.6527420356730856,25.0,4.761904761904762
472,0.629195652173913,24.0,4.571428571428571
473,0.5637107474568774,23.0,4.3809523809523805
474,0.6504727116458959,26.0,4.9523809523809526
475,0.6575750784401614,25.0,4.761904761904762
476,0.6271301667875272,25.0,4.761904761904762
477,0.611380529369108,25.0,4.761904761904762
478,0.651651376146789,24.0,4.571428571428571
479,0.5820349084716901,27.0,5.142857142857142
480,0.6413386517050932,20.0,3.8095238095238093
481,0.6027494820441989,24.0,4.571428571428571
482,0.6203924162257495,27.0,5.142857142857142
483,0.6055434782608696,22.0,4.19047619047619
484,0.5598322832549473,20.0,3.8095238095238093
485,0.5986674588355118,24.0,4.571428571428571
486,0.6383194870868701,19.0,3.6190476190476186
487,0.5777466168091168,25.0,4.761904761904762
488,0.6284497293459934,27.0,5.142857142857142
489,0.6458529891071275,20.0,3.8095238095238093
490,0.5980070980070981,21.0,4.0
491,0.6042703150912105,27.0,5.142857142857142
492,0.6073940566203623,18.0,3.4285714285714284
493,0.6139534883720931,21.0,4.0
494,0.6333482743164499,23.0,4.3809523809523805
495,0.6371569950517318,18.0,3.4285714285714284
496,0.6439186200796108,23.0,4.3809523809523805
497,0.5947605860282293,23.0,4.3809523809523805
