,recon
0,0.2822966507177033
1,0.16176470588235295
2,0.4326923076923077
3,-0.5339805825242718
4,-0.8605769230769231
5,0.7378640776699029
6,-0.9423076923076923
7,-1.1553398058252426
8,0.5441176470588235
9,1.316831683168317
10,0.36538461538461536
11,0.02912621359223301
12,0.04807692307692308
13,-0.16019417475728157
14,0.9656862745098039
15,-1.0193236714975846
16,-0.24623115577889448
17,0.46634615384615385
18,1.0637254901960784
19,-0.40487804878048783
20,1.1804878048780487
21,0.7910447761194029
22,0.9227053140096618
23,0.7661691542288557
24,-0.4057971014492754
25,-0.5797101449275363
26,0.3269230769230769
27,-0.36492890995260663
28,-0.22857142857142856
29,-0.8640776699029126
30,-1.1519607843137254
31,-0.45454545454545453
32,1.0631067961165048
33,-1.05
34,-0.0392156862745098
35,-1.2610837438423645
36,0.912621359223301
37,0.12195121951219512
38,-0.2621359223300971
39,0.8509615384615384
40,-0.38571428571428573
41,-1.0961538461538463
42,-0.11764705882352941
43,-0.6428571428571429
44,-1.062200956937799
45,-0.46859903381642515
46,1.1116504854368932
47,-1.09478672985782
48,-0.9852216748768473
49,-1.3842364532019704
50,1.0295566502463054
51,-0.8811881188118812
52,1.0336538461538463
53,-1.0
54,-0.03431372549019608
55,-0.5148514851485149
56,0.22439024390243903
57,1.0585365853658537
58,1.0
59,-1.2097560975609756
60,1.6127450980392157
61,-0.6923076923076923
62,-0.7178217821782178
63,1.354368932038835
64,-0.45365853658536587
65,-1.1116504854368932
66,-0.23923444976076555
67,-0.8970588235294118
68,-1.1923076923076923
69,0.7272727272727273
70,-1.1225490196078431
71,0.9077669902912622
72,-0.32057416267942584
73,-0.35609756097560974
74,-0.18048780487804877
75,0.4396135265700483
76,-0.13366336633663367
77,-1.1159420289855073
78,-0.5095238095238095
79,-0.029556650246305417
80,-0.7740384615384616
81,-1.3823529411764706
82,-0.5853658536585366
83,-0.06341463414634146
84,-1.0144927536231885
85,0.12755102040816327
86,1.5121951219512195
87,-0.9371980676328503
88,0.7464114832535885
89,-0.8019323671497585
90,1.173913043478261
91,-0.30434782608695654
92,-0.9507389162561576
93,0.014563106796116505
94,-0.29207920792079206
95,-0.9029126213592233
96,-0.46116504854368934
97,0.5339805825242718
98,1.5942028985507246
99,-0.7009803921568627
100,0.11940298507462686
101,0.8627450980392157
102,-1.1970443349753694
103,0.7658536585365854
104,0.2647058823529412
105,-0.33495145631067963
106,0.34328358208955223
107,-0.04830917874396135
108,-1.1159420289855073
109,0.99
110,-1.2980769230769231
111,-1.2087378640776698
112,-0.20574162679425836
113,0.14492753623188406
114,-0.5219512195121951
115,0.30392156862745096
116,-0.37320574162679426
117,0.5707317073170731
118,0.8695652173913043
119,0.07881773399014778
120,-0.04878048780487805
121,-0.4375
122,0.7684729064039408
123,0.6731707317073171
124,-0.5845410628019324
125,0.13725490196078433
126,-0.7815533980582524
127,0.3047619047619048
128,-1.1844660194174756
129,0.9902912621359223
130,-0.9854368932038835
131,-1.0922330097087378
132,0.0
133,0.5658536585365853
134,-0.5990338164251208
135,-0.29523809523809524
136,-0.7115384615384616
137,-0.8300970873786407
138,0.7832512315270936
139,1.0392156862745099
140,0.15789473684210525
141,0.6097560975609756
142,0.22274881516587677
143,-0.7170731707317073
144,-1.1902439024390243
145,-0.38461538461538464
146,-1.1111111111111112
147,-1.1512195121951219
148,0.33658536585365856
149,0.3173076923076923
150,-0.47029702970297027
151,-0.47058823529411764
152,1.2401960784313726
153,-1.1884057971014492
154,-0.3627450980392157
155,0.1941747572815534
156,-1.187192118226601
157,-1.1578947368421053
158,-0.04854368932038835
159,1.616504854368932
160,-0.5048543689320388
161,-0.42028985507246375
162,-0.1951219512195122
163,0.014492753623188406
164,-1.2815533980582525
165,-1.3478260869565217
166,-0.7376237623762376
167,0.6601941747572816
168,-1.1796116504854368
169,-1.2378640776699028
170,0.5652173913043478
171,0.047619047619047616
172,-0.8097560975609757
173,-0.19801980198019803
174,-0.8529411764705882
175,-0.995049504950495
176,-0.07462686567164178
177,0.45893719806763283
178,-1.0673076923076923
179,-0.2780487804878049
180,-0.5410628019323671
181,-0.5463414634146342
182,-1.0922330097087378
183,-0.7067307692307693
184,-1.273170731707317
185,1.067632850241546
186,-0.375
187,-0.9950738916256158
188,1.470873786407767
189,-0.8960396039603961
190,-0.5625
191,-0.6875
192,-0.17307692307692307
193,-1.1359223300970873
194,0.11219512195121951
195,-0.4368932038834951
196,0.12254901960784313
197,-1.2892156862745099
198,-0.41262135922330095
199,-0.5410628019323671
200,1.0857142857142856
201,0.1497584541062802
202,-0.23645320197044334
203,0.44711538461538464
204,0.24519230769230768
205,-0.7853658536585366
206,-0.43478260869565216
207,0.09803921568627451
208,-0.22380952380952382
209,0.861244019138756
210,1.6328502415458936
211,-0.36893203883495146
212,1.1400966183574879
213,1.5748792270531402
214,0.7912621359223301
215,0.35121951219512193
216,0.9375
217,-1.0343137254901962
218,-0.4354066985645933
219,-0.02926829268292683
220,-0.7647058823529411
221,1.6231884057971016
222,0.9757281553398058
223,-0.2222222222222222
224,-0.8300970873786407
225,1.1545893719806763
226,-0.6699507389162561
227,-0.4368932038834951
228,-0.526829268292683
229,0.975609756097561
230,0.6135265700483091
231,1.0439024390243903
232,-1.0922330097087378
233,-1.2673267326732673
234,0.9170731707317074
235,0.6521739130434783
236,-0.7259615384615384
237,0.6285714285714286
238,1.4411764705882353
239,-0.6310679611650486
240,-0.59
241,0.5485436893203883
242,-0.6476190476190476
243,-0.43414634146341463
244,-0.5170731707317073
245,-1.1057692307692308
246,1.2403846153846154
247,0.5339805825242718
248,0.3951219512195122
249,-0.2548076923076923
250,0.24019607843137256
251,-1.2019704433497538
252,1.5436893203883495
253,-0.8181818181818182
254,-0.5343137254901961
255,-0.8059701492537313
256,-0.9902439024390244
257,-0.9368932038834952
258,-1.175609756097561
259,-0.06280193236714976
260,-0.42105263157894735
261,1.497584541062802
262,1.106280193236715
263,1.1346153846153846
264,0.9502487562189055
265,1.0825242718446602
266,0.8543689320388349
267,0.2822966507177033
268,-0.4950980392156863
269,0.18181818181818182
270,0.07920792079207921
271,-0.7549019607843137
272,0.7962085308056872
273,0.0392156862745098
274,-0.6666666666666666
275,-0.5192307692307693
276,-0.02926829268292683
277,-1.0776699029126213
278,-0.5658536585365853
279,0.10526315789473684
280,-0.27941176470588236
281,1.1323529411764706
282,1.673170731707317
283,0.4878048780487805
284,0.6059113300492611
285,-0.6859903381642513
286,-0.3300970873786408
287,-0.0825242718446602
288,0.10576923076923077
289,-0.37681159420289856
290,0.4807692307692308
291,1.30622009569378
292,-0.9512195121951219
293,1.2163461538461537
294,1.2871287128712872
295,-1.3121951219512196
296,0.7412935323383084
297,-0.7401960784313726
298,-0.08780487804878048
299,-0.3076923076923077
300,0.8985507246376812
301,-0.08095238095238096
302,-0.558252427184466
303,-0.8076923076923077
